ax, ay, az, gx, gy, gz, rx, ry, rz, lat, long, alt, time
-0.124023, 0.584717, -0.789307, -1.648855, 0.213740, -0.412214, 36.031277, -170.440491, -46.460144, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.172363, 0.575684, -0.790039, 5.068702, 3.022901, -1.236641, 35.816872, -169.605286, -46.973152, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.102783, 0.589355, -0.793213, -6.809160, -0.061069, -0.503817, 35.715420, -170.187561, -46.670734, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.147461, 0.613525, -0.808594, 9.267176, 2.000000, -1.282443, 36.138912, -170.104843, -46.731102, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.129883, 0.555908, -0.772217, -5.603054, 0.488550, 0.442748, 35.665596, -169.981522, -46.828930, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.124268, 0.611084, -0.800537, 2.473282, 1.496183, 0.732824, 36.176292, -170.746643, -46.406376, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.138916, 0.567871, -0.787354, 7.511450, 1.954198, -1.312977, 35.896526, -170.341934, -46.685596, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.145752, 0.590820, -0.790039, -7.618320, -0.748092, 0.015267, 35.784046, -170.477936, -46.621315, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.139160, 0.590088, -0.794678, 5.847328, 2.000000, -1.358779, 35.946320, -169.779480, -47.061718, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.126953, 0.582520, -0.793457, -4.061069, -0.106870, 0.167939, 35.837673, -170.389618, -46.727314, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.174316, 0.585693, -0.794678, 5.236641, 2.580153, -1.984733, 35.890747, -169.590591, -47.215496, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.109619, 0.578613, -0.791504, -3.755725, 0.366412, -0.106870, 35.617912, -169.964355, -47.036835, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.180908, 0.592773, -0.798340, 5.541985, 0.793893, -0.442748, 36.007488, -170.185974, -46.916512, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.138916, 0.564209, -0.776367, -2.259542, 1.221374, 0.381679, 35.603809, -169.814545, -47.154835, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.116455, 0.604492, -0.799805, -0.961832, 1.465649, -0.458015, 35.925697, -170.560638, -46.745152, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.152100, 0.581543, -0.790039, 8.656488, 1.832061, -2.091603, 35.740501, -169.614456, -47.337547, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.144775, 0.584717, -0.791260, -9.893129, -0.824427, -0.198473, 35.623337, -169.745911, -47.277390, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.133545, 0.590576, -0.798340, 5.007634, 2.152672, -1.725191, 35.954212, -169.324127, -47.547924, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.129150, 0.578613, -0.789307, -3.908397, -0.274809, -0.091603, 35.790035, -170.148178, -47.085945, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.186035, 0.589111, -0.796875, 4.412214, 2.503817, -1.587786, 35.836731, -169.868011, -47.267872, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.117920, 0.581787, -0.791260, -2.305344, 1.435115, -0.106870, 35.572918, -169.627441, -47.445900, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.176758, 0.603027, -0.807129, 2.091603, 0.549618, -0.290076, 35.845280, -170.196701, -47.126354, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.153564, 0.564209, -0.786621, 1.267176, 1.480916, -0.473282, 35.404682, -169.465225, -47.577026, 40.450773, -79.947675, 275.810000, 23:2:6.0
-0.122559, 0.597656, -0.793945, -5.419847, -0.030534, -0.549618, 35.649174, -170.149094, -47.207058, 40.450777, -79.947670, 275.810000, 23:2:7.0
-0.153809, 0.590576, -0.798096, 10.519084, 2.717557, -1.938931, 35.758728, -169.375778, -47.694397, 40.450777, -79.947670, 275.810000, 23:2:7.0
-0.125244, 0.573242, -0.784180, -9.221375, -0.519084, 0.763359, 35.611389, -169.888397, -47.416725, 40.450777, -79.947670, 275.810000, 23:2:7.0
-0.144531, 0.602783, -0.799561, 4.885496, 2.412214, -1.557252, 36.021030, -169.563736, -47.629269, 40.450777, -79.947670, 275.810000, 23:2:7.0
-0.130859, 0.583008, -0.791016, -2.748092, -0.030534, -0.870229, 36.003765, -170.097824, -47.338703, 40.450777, -79.947670, 275.810000, 23:2:7.0
-0.171143, 0.587891, -0.791260, 2.366412, 1.465649, -0.503817, 35.893669, -169.901642, -47.467083, 40.450777, -79.947670, 275.810000, 23:2:7.0
